,block,street_name,formatted,latitude,longitude,x,y,postal
4496,249,BISHAN ST 22,249 BISHAN ST 22,1.36124091092245,103.843772589725,29163.4089511335,38144.6220886149,570249
4497,224,BISHAN ST 23,224 BISHAN ST 23,1.3589454923031,103.847698656761,29600.3357408596,37890.8086398989,570224
4498,261,BISHAN ST 22,261 BISHAN ST 22,1.35898689332218,103.843324418377,29113.5337610478,37895.3840996567,570261
4499,186,BT BATOK WEST AVE 6,186 BT BATOK WEST AVE 6,1.34658076680317,103.744085374214,18069.3259528903,36523.7574556731,650186
4500,404,BT BATOK WEST AVE 7,404 BT BATOK WEST AVE 7,1.36551707909265,103.745143912983,18187.2060380727,38617.6364570204,650404
4501,257,BANGKIT RD,257 BANGKIT RD,1.37850873559017,103.773212348159,21310.927306273,40054.092188444,670257
4502,259,BT PANJANG RING RD,259 BT PANJANG RING RD,1.37704293112476,103.773310086846,21321.8003227245,39892.0106164571,671259
4503,133,CASHEW RD,133 CASHEW RD,1.37425443630172,103.769865588466,20938.46209013,39583.6827735212,670133
4504,433,BT PANJANG RING RD,433 BT PANJANG RING RD,1.38573032403926,103.771212580732,21088.3989665983,40852.6249497961,670433
4505,19,TOH YI DR,19 TOH YI DR,1.33996269630769,103.77389767866,21387.0911785252,35791.8635045085,590019
4506,5,TOH YI DR,5 TOH YI DR,1.33820236785945,103.774522626293,21456.6365021169,35597.2136123087,590005
4507,119,TECK WHYE LANE,119 TECK WHYE LANE,1.37921555538309,103.750399424474,18772.1350352848,40132.3250589911,680119
4508,212,CHOA CHU KANG CTRL,212 CHOA CHU KANG CTRL,1.3824698614123,103.747347893013,18432.5505049452,40492.1821465176,680212
4509,414,CHOA CHU KANG AVE 4,414 CHOA CHU KANG AVE 4,1.38216660471552,103.742248296899,17865.0282316841,40458.6706759334,680414
4510,434,CHOA CHU KANG AVE 4,434 CHOA CHU KANG AVE 4,1.38444682435766,103.74108952188,17736.0809003999,40710.8110921178,680434
4511,249,CHOA CHU KANG AVE 2,249 CHOA CHU KANG AVE 2,1.37962407045143,103.745530138585,18230.2456580549,40177.5160667207,680249
4512,43A,SIMS DR,43A SIMS DR,1.31681884371364,103.876639624866,32821.2121517723,33232.6965824254,381043
4513,683,HOUGANG AVE 8,683 HOUGANG AVE 8,1.37331270061833,103.886367847223,33903.7334833844,39479.5220757108,530683
4514,420,HOUGANG AVE 10,420 HOUGANG AVE 10,1.37580558530644,103.894819073452,34844.2446391741,39755.1952741444,530420
4515,434,HOUGANG AVE 8,434 HOUGANG AVE 8,1.37647221404827,103.893822113477,34733.2934100209,39828.9048972037,530434
4516,440,HOUGANG AVE 8,440 HOUGANG AVE 8,1.37913196653041,103.893530769461,34700.8629907425,40123.0061521642,530440
4517,542,HOUGANG AVE 8,542 HOUGANG AVE 8,1.37695171842745,103.891748637325,34502.5398365753,39881.9203300644,530542
4518,565,HOUGANG ST 51,565 HOUGANG ST 51,1.38051823194681,103.887953237737,34080.1498211203,40276.2774405237,530565
4519,431,HOUGANG AVE 6,431 HOUGANG AVE 6,1.37563298230886,103.893107879251,34653.8102901392,39736.1048633307,530431
4520,953,JURONG WEST ST 91,953 JURONG WEST ST 91,1.34234942956379,103.690874115788,12147.4609833434,36056.1577571444,640953
4521,725,JURONG WEST AVE 5,725 JURONG WEST AVE 5,1.34545304789507,103.697715535254,12908.8580160085,36399.2976859231,640725
4522,814,JURONG WEST ST 81,814 JURONG WEST ST 81,1.34566786108845,103.695791563809,12694.7418754408,36423.062684143,640814
4523,416,SERANGOON CTRL,416 SERANGOON CTRL,1.35020561451168,103.87481852314,32618.4789523771,36924.4321904983,550416
4524,538,SERANGOON NTH AVE 4,538 SERANGOON NTH AVE 4,1.37491459857485,103.873217877598,32440.2997770002,39656.6234081872,550538
4525,140,SERANGOON NTH AVE 2,140 SERANGOON NTH AVE 2,1.36843456862046,103.875006492339,32639.3630439062,38940.097874416,550140
4526,235,SIMEI ST 4,235 SIMEI ST 4,1.34295970419769,103.955474153095,41594.5964445313,36123.5166426636,520235
4527,866,TAMPINES ST 83,866 TAMPINES ST 83,1.35425061217797,103.934476874643,39257.7715021465,37371.9028020836,520866
4528,488A,TAMPINES AVE 9,488A TAMPINES AVE 9,1.36022206338794,103.956335998151,41690.4139845064,38032.3094055541,520488
4529,158,SIMEI RD,158 SIMEI RD,1.34425348635592,103.959602823483,42054.0662231706,36266.600151455,520158
4530,491B,TAMPINES AVE 9,491B TAMPINES AVE 9,1.36227153949674,103.954185668192,41451.0954494402,38258.9184445255,521491
4531,492C,TAMPINES ST 45,492C TAMPINES ST 45,1.36342461933236,103.953941069939,41423.868096563,38386.4190569911,522492
4532,486B,TAMPINES AVE 9,486B TAMPINES AVE 9,1.35919256321783,103.956796780851,41741.6996626323,37918.4748785384,521486
4533,395,TAMPINES AVE 7,395 TAMPINES AVE 7,1.35586379234092,103.956049133991,41658.513739231,37550.3912859857,520395
4534,309,TAMPINES ST 32,309 TAMPINES ST 32,1.35346317253703,103.956791098556,41741.099599856,37284.9465775583,520309
4535,495E,TAMPINES ST 43,495E TAMPINES ST 43,1.3640424824533,103.952424391016,41255.0759007093,38454.730960248,524495
4536,831,WOODLANDS ST 83,831 WOODLANDS ST 83,1.43935738527727,103.791456748597,23341.4225466689,46782.3867454901,730831
4537,837,WOODLANDS ST 82,837 WOODLANDS ST 82,1.44116917695062,103.791573383667,23354.405907481,46982.725384159,730837
4538,789,YISHUN AVE 2,789 YISHUN AVE 2,1.42054246920571,103.834167489815,28094.4715273986,44701.8852546401,760789
4539,664,YISHUN AVE 4,664 YISHUN AVE 4,1.42019986585643,103.841074643136,28863.1377190333,44664.0033293515,760664
4540,805,CHAI CHEE RD,805 CHAI CHEE RD,1.32430604941035,103.921625366639,37827.6623918153,34060.7264624853,460805
4541,105,LENGKONG TIGA,105 LENGKONG TIGA,1.32564831471452,103.91011217937,36546.3543518651,34209.1047496684,410105
4542,129,BISHAN ST 12,129 BISHAN ST 12,1.3456922669362,103.850399346338,29900.9014501739,36425.3365361523,570129
4543,152,BISHAN ST 11,152 BISHAN ST 11,1.34565720294218,103.854641447626,30373.0006963592,36421.4630514719,570152
4544,259,BISHAN ST 22,259 BISHAN ST 22,1.35996780310394,103.842246599628,28993.5846473025,38003.8476334959,570259
4545,420,FAJAR RD,420 FAJAR RD,1.3846500073791,103.76951726565,20899.7288475297,40733.1739562582,670420
4546,425,FAJAR RD,425 FAJAR RD,1.38585799382058,103.769495984289,20897.3641007664,40866.7471132278,670425
4547,6,TOH YI DR,6 TOH YI DR,1.33777302768485,103.775130712626,21524.3089336799,35549.7377350256,590006
4548,229,CHOA CHU KANG CTRL,229 CHOA CHU KANG CTRL,1.38065374945261,103.746367289377,18323.414295435,40291.3694506884,680229
4549,135,TECK WHYE LANE,135 TECK WHYE LANE,1.38045272354815,103.751556332544,18900.8892265651,40269.1205152366,680135
4550,113,TECK WHYE LANE,113 TECK WHYE LANE,1.37793931794235,103.75091538895,18829.5505854739,39991.2030668836,680113
4551,141,TECK WHYE LANE,141 TECK WHYE LANE,1.38041161319004,103.75257991701,19014.8012396181,40264.5708438009,680141
4552,274,CHOA CHU KANG AVE 2,274 CHOA CHU KANG AVE 2,1.37936988042156,103.74286869532,17934.0590298213,40149.4200832471,680274
4553,528,CHOA CHU KANG ST 51,528 CHOA CHU KANG ST 51,1.39241245545517,103.74154895979,17787.2447196245,41591.6093274858,680528
4554,43,SIMS DR,43 SIMS DR,1.31716058404978,103.876582889534,32814.8974028649,33270.4843742847,380043
4555,684,HOUGANG AVE 8,684 HOUGANG AVE 8,1.3739584050047,103.886898456705,33962.7822334385,39550.9221305419,530684
4556,835,HOUGANG CTRL,835 HOUGANG CTRL,1.37036355618575,103.889999645495,34307.9159748415,39153.4298017938,530835
4557,361,HOUGANG AVE 5,361 HOUGANG AVE 5,1.36924226816817,103.895970405216,34972.3926838124,39029.4599496275,530361
4558,540,HOUGANG AVE 8,540 HOUGANG AVE 8,1.37781568057175,103.891282467147,34450.6585450647,39977.4516559858,530540
4559,338,HOUGANG AVE 7,338 HOUGANG AVE 7,1.36974568769699,103.898840992104,35291.853000355,39085.1340919081,530338
4560,646,HOUGANG AVE 8,646 HOUGANG AVE 8,1.37183988429908,103.880739516375,33277.372308,39316.6523254272,530646
4561,980,JURONG WEST ST 93,980 JURONG WEST ST 93,1.33911774809754,103.693671500024,12458.7600526316,35698.7959319279,640980
4562,823,JURONG WEST ST 81,823 JURONG WEST ST 81,1.34670519811102,103.69427104484,12525.530891764,36537.7760420647,640823
4563,828,JURONG WEST ST 81,828 JURONG WEST ST 81,1.34515689436503,103.693114061742,12396.761233544,36366.5793878511,640828
4564,974,JURONG WEST ST 93,974 JURONG WEST ST 93,1.33964717776069,103.693272142015,12414.3189947344,35757.340266034,640974
4565,477,PASIR RIS DR 6,477 PASIR RIS DR 6,1.37447595603468,103.958441823841,41924.6862413269,39608.4480983354,510477
4566,631,PASIR RIS DR 3,631 PASIR RIS DR 3,1.37889015464227,103.940140226886,39887.9179915739,40096.4497194141,510631
4567,109,PASIR RIS ST 11,109 PASIR RIS ST 11,1.3684636800666,103.956009070114,41653.9841657355,38943.6256381851,510109
4568,235,PASIR RIS ST 21,235 PASIR RIS ST 21,1.37346122110823,103.962314187689,42355.6397352703,39496.2665059119,510235
4569,502,PASIR RIS ST 52,502 PASIR RIS ST 52,1.37539869626645,103.946231522897,40565.8224558942,39710.4125209786,510502
4570,135,SERANGOON NTH AVE 2,135 SERANGOON NTH AVE 2,1.36725606646986,103.874813498992,32617.8874554392,38809.7847003657,550135
4571,503,TAMPINES CTRL 1,503 TAMPINES CTRL 1,1.3558033565401,103.945102946956,40440.3264011843,37543.6496071685,520503
4572,489C,TAMPINES ST 45,489C TAMPINES ST 45,1.36178565471454,103.956532457975,41712.2688913448,38205.2048806194,522489
4573,496B,TAMPINES ST 43,496B TAMPINES ST 43,1.36123685622591,103.950996094324,41096.1382036535,38144.4906347618,525496
4574,332,TAMPINES ST 32,332 TAMPINES ST 32,1.35316793762096,103.960688653393,42174.8559393594,37252.3233512249,520332
4575,347,WOODLANDS AVE 3,347 WOODLANDS AVE 3,1.43319140316565,103.781594917057,22243.9367541755,46100.605678888,730347
4576,645,YISHUN ST 61,645 YISHUN ST 61,1.42190178136628,103.838605643566,28588.3733773464,44852.191793995,760645
4577,639,BT BATOK CTRL,639 BT BATOK CTRL,1.34925602280733,103.752037439341,18954.3138220292,36819.5429423191,650639
4578,201,PETIR RD,201 PETIR RD,1.37184315960331,103.775222401611,21534.6032868186,39317.0407544617,670201
4579,208,CHOA CHU KANG CTRL,208 CHOA CHU KANG CTRL,1.38146075573503,103.748182713332,18525.4515128126,40380.5968939085,680208
4580,418,HOUGANG AVE 8,418 HOUGANG AVE 8,1.37598297260748,103.895426311766,34911.8222714132,39774.8116214443,530418
4581,553,HOUGANG ST 51,553 HOUGANG ST 51,1.37912950419349,103.890376362574,34349.8168830089,40122.7252350077,530553
4582,435,HOUGANG AVE 8,435 HOUGANG AVE 8,1.37752800104625,103.89360316857,34708.9245957937,39945.6479050424,530435
4583,217A,JURONG EAST ST 21,217A JURONG EAST ST 21,1.34045491398403,103.738426702342,17439.5511543024,35846.4148256667,601217
4584,965,JURONG WEST ST 93,965 JURONG WEST ST 93,1.34134181836569,103.692491245922,12327.42415368,35944.7305034101,640965
4585,975,JURONG WEST ST 93,975 JURONG WEST ST 93,1.34024147892312,103.693549591586,12445.1999959266,35823.0534812789,640975
4586,720,JURONG WEST AVE 5,720 JURONG WEST AVE 5,1.34435137284809,103.697497312594,12884.5653862972,36277.4810981192,640720
4587,727,JURONG WEST AVE 5,727 JURONG WEST AVE 5,1.34578055890649,103.697658831452,12902.5495023066,36435.5126322769,640727
4588,729,JURONG WEST AVE 5,729 JURONG WEST AVE 5,1.34641262878569,103.697839347889,12922.6429335652,36505.4027687404,640729
4589,469,PASIR RIS DR 6,469 PASIR RIS DR 6,1.37349977144258,103.957588753401,41829.7554019354,39500.5013600495,510469
4590,423,PASIR RIS DR 6,423 PASIR RIS DR 6,1.3701664165127,103.954785587471,41517.81543836,39131.8990650587,510423
4591,452,PASIR RIS DR 6,452 PASIR RIS DR 6,1.37148475368544,103.957361138968,41804.4362032879,39277.6891066879,510452
4592,453,PASIR RIS DR 6,453 PASIR RIS DR 6,1.37184727848388,103.957373296316,41805.7870936692,39317.7754189633,510453
4593,461,PASIR RIS DR 4,461 PASIR RIS DR 4,1.37114196179247,103.958819178364,41966.7005938971,39239.7932883929,510461
4594,143,PASIR RIS ST 11,143 PASIR RIS ST 11,1.36198405238232,103.960695828184,42175.6030742694,38227.1668150499,510143
4595,458,PASIR RIS DR 4,458 PASIR RIS DR 4,1.37141488256463,103.959637410427,42057.7584934328,39269.9763401486,510458
4596,546,PASIR RIS ST 51,546 PASIR RIS ST 51,1.36892715013275,103.952653834886,41280.5835175551,38994.8550783992,510546
4597,547,PASIR RIS ST 51,547 PASIR RIS ST 51,1.3689614816091,103.953357370821,41358.8785585398,38998.6551934872,510547
4598,219,PASIR RIS ST 21,219 PASIR RIS ST 21,1.36926449241468,103.96169261157,42286.4906498538,39032.2087063007,510219
4599,58,STIRLING RD,58 STIRLING RD,1.29619171855669,103.804541873744,24797.4058796642,30951.8316028919,141058
4600,880A,TAMPINES AVE 8,880A TAMPINES AVE 8,1.35201370917807,103.931999320762,38982.0576235428,37124.5457564387,521880
4601,488B,TAMPINES ST 45,488B TAMPINES ST 45,1.36032921693367,103.956980572408,41762.1471384969,38044.1615912784,521488
4602,495F,TAMPINES ST 43,495F TAMPINES ST 43,1.36442076452696,103.95294031503,41312.490179643,38496.562403392,525495
4603,249,KIM KEAT LINK,249 KIM KEAT LINK,1.33131573283592,103.85665702204,30597.3270450709,34835.6586110368,310249
4604,242,KIM KEAT LINK,242 KIM KEAT LINK,1.32985845976054,103.855821390119,30504.3313286817,34674.5199472774,310242
4605,258,KIM KEAT AVE,258 KIM KEAT AVE,1.33284519984898,103.85782877187,30727.7289951164,35004.7805160377,310258
4606,343,WOODLANDS AVE 1,343 WOODLANDS AVE 1,1.43174566146212,103.780658303142,22139.7020511441,45940.7451412771,730343
4607,930,YISHUN CTRL 1,930 YISHUN CTRL 1,1.42691548147226,103.837351206319,28448.7718065977,45406.5812128708,760930
4608,650,YISHUN AVE 4,650 YISHUN AVE 4,1.42289893948061,103.839085737837,28641.800606126,44962.4526407067,760650
4609,652,YISHUN AVE 4,652 YISHUN AVE 4,1.42377923058461,103.840051834366,28749.3127567014,45059.7910863273,760652
4610,25,CHAI CHEE RD,25 CHAI CHEE RD,1.32376290096685,103.924155605966,38109.2551603606,34000.6779911965,460025
4611,451,SIN MING AVE,451 SIN MING AVE,1.35851090906303,103.830066980252,27638.1347574852,37842.7501341961,570451
4612,441,SIN MING AVE,441 SIN MING AVE,1.35908431540971,103.831751028982,27825.5499054128,37906.1542957667,570441
4613,448,BRIGHT HILL DR,448 BRIGHT HILL DR,1.35840616993705,103.831431580561,27789.9989478178,37831.1684534419,570448
4614,185,BT BATOK WEST AVE 6,185 BT BATOK WEST AVE 6,1.34703672763612,103.744977459595,18168.6071490459,36574.171718549,650185
4615,210,CHOA CHU KANG CTRL,210 CHOA CHU KANG CTRL,1.38252550607593,103.747937128636,18498.1252441648,40498.3326916117,680210
4616,294,CHOA CHU KANG AVE 2,294 CHOA CHU KANG AVE 2,1.37860430951383,103.74096177665,17721.8393600415,40064.775182493,680294
4617,285,CHOA CHU KANG AVE 3,285 CHOA CHU KANG AVE 3,1.38012255733941,103.741885701698,17824.6672374569,40232.6515599638,680285
4618,137,TECK WHYE LANE,137 TECK WHYE LANE,1.38004752975397,103.752483841199,19004.1078333827,40224.3126699142,680137
4619,204,CHOA CHU KANG AVE 1,204 CHOA CHU KANG AVE 1,1.38079125656246,103.749226658966,18641.6269656876,40306.5628585983,680204
4620,203,CHOA CHU KANG AVE 1,203 CHOA CHU KANG AVE 1,1.38133728174881,103.749449671373,18666.447590108,40366.9387386683,680203
4621,433,HOUGANG AVE 8,433 HOUGANG AVE 8,1.37614023951393,103.893823744606,34733.4758654265,39792.1968248598,530433
4622,552,HOUGANG ST 51,552 HOUGANG ST 51,1.37880269614612,103.890375202687,34349.6886678291,40086.5884405859,530552
4623,468,HOUGANG AVE 8,468 HOUGANG AVE 8,1.37372775627824,103.897221529451,35111.6145427059,39525.4463858828,530468
4624,432,HOUGANG AVE 6,432 HOUGANG AVE 6,1.37624747605037,103.8931285136,34656.1049362523,39804.0525519382,530432
4625,506,JURONG WEST ST 52,506 JURONG WEST ST 52,1.34911301335269,103.718764842328,15251.4391116612,36803.8786856532,640506
4626,728,JURONG WEST AVE 5,728 JURONG WEST AVE 5,1.34609925362519,103.697696356279,12906.7275737068,36470.7521323208,640728
4627,952,JURONG WEST ST 91,952 JURONG WEST ST 91,1.34253778939404,103.691438130951,12210.231151728,36076.9820391368,640952
4628,450,PASIR RIS DR 6,450 PASIR RIS DR 6,1.37115770791166,103.958128003976,41889.7810208965,39241.5303982478,510450
4629,451,PASIR RIS DR 6,451 PASIR RIS DR 6,1.37146905636813,103.958127973592,41889.7758450713,39275.957808286,510451
4630,561,PASIR RIS ST 51,561 PASIR RIS ST 51,1.36701303343966,103.950865060003,41081.524397363,38783.1915222835,510561
4631,110,PASIR RIS ST 11,110 PASIR RIS ST 11,1.36877568746945,103.956300375904,41686.401297369,38978.1275680009,510110
4632,224,PASIR RIS ST 21,224 PASIR RIS ST 21,1.37062192913962,103.961110522182,42221.7029690137,39182.3040659316,510224
4633,207,PASIR RIS ST 21,207 PASIR RIS ST 21,1.36630332942513,103.962287761409,42352.7413942218,38704.7810997441,510207
4634,422,PASIR RIS DR 6,422 PASIR RIS DR 6,1.37042585991842,103.954516818246,41487.9031639872,39160.5855466276,510422
4635,424,PASIR RIS DR 6,424 PASIR RIS DR 6,1.37003389949154,103.954505634101,41486.6606935235,39117.2443969902,510424
4636,506B,SERANGOON NTH AVE 4,506B SERANGOON NTH AVE 4,1.37247361637556,103.875802118899,32727.8988031624,39386.7168962806,552506
4637,496E,TAMPINES AVE 9,496E TAMPINES AVE 9,1.3611299396487,103.949803200633,40963.3834021613,38132.6618764568,521496
4638,491F,TAMPINES ST 45,491F TAMPINES ST 45,1.36296253151948,103.954955444255,41536.758807309,38335.3293035235,525491
4639,484,TAMPINES ST 43,484 TAMPINES ST 43,1.36189785863171,103.952639447182,41279.0209026271,38217.5900552701,520484
4640,312,WOODLANDS ST 31,312 WOODLANDS ST 31,1.43068809166629,103.775651955153,21582.5675682882,45823.8177408818,730312
4641,94B,BEDOK NTH AVE 4,94B BEDOK NTH AVE 4,1.33387673357825,103.942883460977,40193.4313963102,35119.0999966878,461094
4642,452,SIN MING AVE,452 SIN MING AVE,1.35857465962241,103.829747971343,27602.6327734878,37849.7993962634,570452
4643,453,SIN MING AVE,453 SIN MING AVE,1.35904538127014,103.829898490029,27619.3838323765,37901.849371247,570453
4644,425,BT BATOK WEST AVE 2,425 BT BATOK WEST AVE 2,1.3618323500025,103.745225942903,18196.3200911852,38210.1970699783,650425
4645,124,BT MERAH LANE 1,124 BT MERAH LANE 1,1.28582331821306,103.803532208512,24685.025577927,29805.348543182,150124
4646,145,PETIR RD,145 PETIR RD,1.37600740723183,103.766884122419,20606.6668135235,39777.5265385117,670145
4647,202,CHOA CHU KANG AVE 1,202 CHOA CHU KANG AVE 1,1.3818369774308,103.74946480804,18668.1340616243,40422.1925494596,680202
4648,248,CHOA CHU KANG AVE 2,248 CHOA CHU KANG AVE 2,1.37900459646071,103.745926026056,18274.3004964795,40109.0160782132,680248
4649,131,CHOA CHU KANG AVE 1,131 CHOA CHU KANG AVE 1,1.38149344880731,103.750955861582,18834.0682939198,40384.2010540701,680131
4650,417,HOUGANG AVE 8,417 HOUGANG AVE 8,1.37645924477185,103.894857328635,34848.5001058094,39827.4737663977,530417
4651,837,JURONG WEST ST 81,837 JURONG WEST ST 81,1.34307732968771,103.692906031929,12373.5965099772,36136.6323956363,640837
4652,425,PASIR RIS DR 6,425 PASIR RIS DR 6,1.36956993932329,103.954864275083,41526.5757798152,39065.9439480882,510425
4653,440,PASIR RIS DR 4,440 PASIR RIS DR 4,1.36900809318444,103.958696603631,41953.0718288692,39003.8396753445,510440
4654,476,PASIR RIS DR 6,476 PASIR RIS DR 6,1.37519783785938,103.95834306012,41913.6908514174,39688.2697353475,510476
4655,555,PASIR RIS ST 51,555 PASIR RIS ST 51,1.36800821938076,103.95190995946,41197.8040023707,38893.2400693577,510555
4656,238,PASIR RIS ST 21,238 PASIR RIS ST 21,1.37370903858617,103.96321602063,42456.001437909,39523.6744073108,510238
4657,522,SERANGOON NTH AVE 4,522 SERANGOON NTH AVE 4,1.37263476681332,103.873398297569,32460.3825236605,39404.5314813126,550522
4658,505,TAMPINES CTRL 1,505 TAMPINES CTRL 1,1.3555484823662,103.945616071023,40497.4326428482,37515.4695089683,520505
4659,169,WOODLANDS ST 11,169 WOODLANDS ST 11,1.43332338026154,103.776486303321,21675.4252929389,46115.2125235423,730169
4660,136,MARSILING RD,136 MARSILING RD,1.43832145748732,103.777752029807,21816.2950316696,46667.8715823255,730136
4661,634,BEDOK RESERVOIR RD,634 BEDOK RESERVOIR RD,1.33016740105574,103.904849291949,35960.6332112513,34708.784999853,410634
4662,150,BISHAN ST 11,150 BISHAN ST 11,1.34452706951365,103.855213610381,30436.6772395168,36296.4992289878,570150
4663,450,SIN MING AVE,450 SIN MING AVE,1.35835553844469,103.830397807509,27674.9519761791,37825.56999637,570450
4664,227,CHOA CHU KANG CTRL,227 CHOA CHU KANG CTRL,1.38118249686415,103.745966246926,18278.7854246991,40349.8373581357,680227
4665,503,CHOA CHU KANG ST 51,503 CHOA CHU KANG ST 51,1.38830517444057,103.742322678004,17873.3319806056,41137.4431049544,680503
4666,207,CHOA CHU KANG CTRL,207 CHOA CHU KANG CTRL,1.38112820902783,103.747704698918,18472.2531705266,40343.8274380919,680207
4667,443,HOUGANG AVE 8,443 HOUGANG AVE 8,1.3794804401214,103.893201685049,34664.2390331244,40161.5376889203,530443
4668,721,JURONG WEST AVE 5,721 JURONG WEST AVE 5,1.34399335727786,103.697595848966,12895.5292369667,36237.8928455152,640721
4669,961,JURONG WEST ST 92,961 JURONG WEST ST 92,1.34128694894302,103.692069415924,12280.4785412028,35938.6660101935,640961
4670,748,JURONG WEST ST 73,748 JURONG WEST ST 73,1.34775337100719,103.697968713143,12937.0481329113,36653.6548081636,640748
4671,811,JURONG WEST ST 81,811 JURONG WEST ST 81,1.34633419863932,103.696531225915,12777.0624977238,36496.7384675965,640811
4672,830A,JURONG WEST ST 81,830A JURONG WEST ST 81,1.34525788684192,103.694214035887,12519.1772787664,36377.7396474686,641830
4673,113,LOR 3 GEYLANG,113 LOR 3 GEYLANG,1.31179784731942,103.873852489639,32511.0399897853,32677.4952551536,381113
4674,113,PASIR RIS ST 11,113 PASIR RIS ST 11,1.36805525886307,103.955767151318,41627.0637604818,38898.4630218241,510113
4675,416,PASIR RIS DR 6,416 PASIR RIS DR 6,1.37163660120977,103.955620745818,41610.7503463691,39294.4697071277,510416
4676,553,PASIR RIS ST 51,553 PASIR RIS ST 51,1.36797543702573,103.952769232866,41293.4311869955,38889.6198974345,510553
4677,515,PASIR RIS ST 52,515 PASIR RIS ST 52,1.37414415644548,103.942957213353,40201.4379741671,39571.674647145,510515
4678,225,PASIR RIS ST 21,225 PASIR RIS ST 21,1.37115763840719,103.961118398796,42222.5763819525,39241.5402656104,510225
4679,550,PASIR RIS ST 51,550 PASIR RIS ST 51,1.36729984816042,103.953481389198,41372.6895368304,38814.9205113072,510550
4680,236,PASIR RIS ST 21,236 PASIR RIS ST 21,1.37447033709723,103.962580230162,42385.2410363788,39607.8513044994,510236
4681,150,MEI LING ST,150 MEI LING ST,1.29490307854693,103.803699298575,24703.6330025252,30809.3414979223,141150
4682,409,SERANGOON CTRL,409 SERANGOON CTRL,1.34814760717489,103.874419496654,32574.0756083876,36696.8674399406,550409
4683,527,SERANGOON NTH AVE 4,527 SERANGOON NTH AVE 4,1.37132989972491,103.872922899677,32407.4789310005,39260.2450017761,550527
4684,322,TAMPINES ST 33,322 TAMPINES ST 33,1.35087595592887,103.958127135791,41889.800422674,36998.8723010775,520322
4685,842D,TAMPINES ST 82,842D TAMPINES ST 82,1.35059655547526,103.93755033214,39599.8301980114,36967.869683126,524842
4686,311,WOODLANDS ST 31,311 WOODLANDS ST 31,1.43045857968039,103.77616959046,21640.1720209634,45798.438006267,730311
4687,847,WOODLANDS ST 82,847 WOODLANDS ST 82,1.44215340952621,103.791733417825,23372.2172235707,47091.5565831959,730847
4688,819,YISHUN ST 81,819 YISHUN ST 81,1.41253085427676,103.834227877195,28101.1921094311,43816.0013018437,760819
4689,416,YISHUN AVE 11,416 YISHUN AVE 11,1.42373289076121,103.846082250956,29420.4098304119,45054.6698948238,760416
4690,647,JLN TENAGA,647 JLN TENAGA,1.33170961948351,103.905702136908,36055.5411377791,34879.3185128104,410647
4691,455,SIN MING AVE,455 SIN MING AVE,1.35872842612016,103.830642754421,27702.2117763348,37866.8019820973,570455
4692,442,SIN MING AVE,442 SIN MING AVE,1.3592357565259,103.832368846087,27894.3057794534,37922.8998458833,570442
4693,220,BISHAN ST 23,220 BISHAN ST 23,1.35747696103365,103.84883618436,29726.9304023059,37728.4267187081,570220
4694,46,SENG POH RD,46 SENG POH RD,1.28400391666539,103.831529775519,27800.920937866,29604.1492343973,161046
4695,636,VEERASAMY RD,636 VEERASAMY RD,1.30630673276789,103.855387281341,30456.0425441591,32070.2903234474,200636
4696,424,CHOA CHU KANG AVE 4,424 CHOA CHU KANG AVE 4,1.38148303585952,103.740309029232,17649.2090932811,40383.0933669377,680424
4697,133,TECK WHYE LANE,133 TECK WHYE LANE,1.38074415084014,103.751221118009,18863.5851473529,40301.3463834822,680133
4698,282,CHOA CHU KANG AVE 3,282 CHOA CHU KANG AVE 3,1.38025443409642,103.743214351168,17972.5299398061,40247.2281971704,680282
4699,423,HOUGANG AVE 6,423 HOUGANG AVE 6,1.37415468804791,103.89401945837,34755.2619731389,39572.6450689714,530423
4700,508,JURONG WEST ST 52,508 JURONG WEST ST 52,1.34872718063365,103.718715391434,15245.933758907,36761.215448048,640508
4701,821,JURONG WEST ST 81,821 JURONG WEST ST 81,1.34699810840798,103.69452875928,12554.213589834,36570.1630267855,640821
4702,838,JURONG WEST ST 81,838 JURONG WEST ST 81,1.34384901486992,103.693508093563,12440.6044987626,36221.9578114674,640838
4703,405,PASIR RIS DR 6,405 PASIR RIS DR 6,1.37362250241917,103.955932241638,41645.4048570907,39514.0628393497,510405
4704,474,PASIR RIS DR 6,474 PASIR RIS DR 6,1.3747414028881,103.956621651363,41722.1214832608,39637.7893974632,510474
4705,417,PASIR RIS DR 6,417 PASIR RIS DR 6,1.37193962542694,103.955451668479,41591.9323474085,39327.9756992068,510417
4706,275,PASIR RIS ST 21,275 PASIR RIS ST 21,1.36447159982392,103.964915429197,42645.1812698236,38502.2530870102,510275
4707,217,PASIR RIS ST 21,217 PASIR RIS ST 21,1.36930079924597,103.961023589094,42212.0361317145,39036.2193654832,510217
4708,508,PASIR RIS ST 52,508 PASIR RIS ST 52,1.37614970669375,103.944239093702,40344.0854423856,39793.4451975804,510508
4709,158,PASIR RIS ST 13,158 PASIR RIS ST 13,1.36467471789502,103.962236289299,42347.0228035217,38524.6967666689,510158
4710,410,PASIR RIS DR 6,410 PASIR RIS DR 6,1.37281637140974,103.953933460075,41422.9690163741,39424.9134572595,510410
4711,487B,TAMPINES ST 45,487B TAMPINES ST 45,1.36026524882674,103.958372350188,41917.0364927296,38037.0962871779,521487
